"activityId","uuidMsb","uuidLsb","name","activityType","userProfileId","timeZoneId","beginTimestamp","eventTypeId","rule","sportType","startTimeGmt","startTimeLocal","duration","distance","avgSpeed","avgHr","maxHr","avgPower","avgBikeCadence","maxBikeCadence","calories","aerobicTrainingEffect","strokes","normPower","avgLeftBalance","avgRightBalance","max20MinPower","avgFractionalCadence","maxFractionalCadence","trainingStressScore","intensityFactor","elapsedDuration","movingDuration","anaerobicTrainingEffect","deviceId","minTemperature","maxTemperature","lapCount","aerobicTrainingEffectMessage","anaerobicTrainingEffectMessage","purposeful","autoCalcCalories","favorite","pr","elevationCorrected","atpActivity","parent","elevationGain","elevationLoss","maxSpeed","maxRunCadence","steps","startLongitude","startLatitude","avgVerticalOscillation","avgGroundContactTime","avgStrideLength","vO2MaxValue","avgVerticalRatio","avgGroundContactBalance","minElevation","maxElevation","avgDoubleCadence","maxDoubleCadence","locationName","maxVerticalSpeed","endLongitude","endLatitude","avgStrokes","activeLengths","avgSwolf","poolLength","avgStrokeDistance","avgSwimCadence","maxSwimCadence","workoutId","activeSets","totalSets","totalReps","parentId","manufacturer","courseId","maxFtp","avgVerticalSpeed","decoDive","lactateThresholdBpm","lactateThresholdSpeed"
8117908979,1389057466509903104,-8816744684180752384,"Pool Swimming","lap_swimming",1141258,124,1642184054000,9,"public","SWIMMING",1642184054000,1642187654000,4271049.8046875,340000,0.0992999970912933,NA,NA,NA,NA,NA,3033.57448,NA,1390,NA,NA,NA,NA,0,0,NA,NA,4685233.88671875,3466197.99804688,NA,3968818126,26,27,39,NA,NA,0,0,0,0,0,0,0,NA,NA,0.386500000953674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3999996185303,68,73,5000,223.000001907349,27,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8112025942,-8579594978425615360,-6087295519639653376,"Zwift - WTRL Team Time Trial - Zone 6 (C)","virtual_ride",1141258,124,1642095852000,9,"public","CYCLING",1642095852000,1642099452000,2275000,2771269.921875,1.21809997558594,168,181,333,86,104,3104.80482,NA,0,348.524699722105,NA,NA,342.259166666667,0,0,NA,NA,2273000,2270000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,32500,0,1.91720008850098,NA,NA,0,0,NA,NA,NA,NA,NA,NA,120.000004768372,5779.99992370605,NA,NA,NA,0.119999980926514,166.952912416309,-11.6360137145966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8111738850,4389923367750683136,-4813906093171606528,"Zwift - .. *3.JOKE?(INC#EA2)'s Meetup - Sleepless City","virtual_ride",1141258,124,1642093739000,9,"public","CYCLING",1642093739000,1642097339000,1707000,1640097.0703125,0.960799980163574,135,154,240,83,200,1638.29782,NA,0,249.883943127078,NA,NA,252.1425,0,0,NA,NA,1706000,1706000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,7600,0,1.28520002365112,NA,NA,0,0,NA,NA,NA,NA,NA,NA,12180.0003051758,13039.9993896484,NA,NA,NA,0.0599998474121094,165.844262642786,-10.7943290658295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8106509382,-3409298562326379008,-6907548221554647040,"Vienna Running","running",1141258,124,1642008618000,9,"public","RUNNING",1642008618000,1642012218000,4224042.96875,1499398.046875,0.354999995231628,148,162,NA,NA,NA,3720.73776,2.40000009536743,NA,NA,NA,NA,NA,0.15625,0.5,NA,NA,4293429.19921875,4220700.98876953,0,3968818126,7,24,15,NA,NA,0,0,0,0,0,0,0,16000,18300,0.416099977493286,112,12014,16.3158900104463,48.2140693534166,8.25999984741211,248.100006103516,118.240002441406,60,6.82999992370605,48.9300003051758,19480.0003051758,34900,172.3125,225,"Vienna",0.1,16.303348923102,48.2141371630132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8101019939,8398595148511005696,-7204024095524219904,"Zwift - London","virtual_ride",1141258,124,1641928029000,9,"public","CYCLING",1641928029000,1641931629000,622000,624256.005859375,1.003600025177,138,151,186,78,100,460.9022,NA,0,194.321354821216,NA,NA,NA,0,0,NA,NA,620000,618000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,3800,0,1.60830001831055,NA,NA,0,0,NA,NA,NA,NA,NA,NA,400,2900,NA,NA,"Tower Hamlets",0.0600000381469727,-0.112789487466216,51.494505610317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8100932442,-6116764320069431296,-8563845011947501568,"Zwift - TdZ Stage 1: Long Ride","virtual_ride",1141258,124,1641924039000,9,"public","CYCLING",1641924039000,1641927639000,3954000,4927469.921875,1.24610004425049,130,180,266,84,103,4290.58048,NA,0,275.721193211102,NA,NA,291.591666666667,0,0,NA,NA,3953000,3950000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,26600,0,1.70149993896484,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1039.99996185303,3400,NA,NA,"Thio",0.0600000381469727,166.172417420894,-21.7383050266653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8094845370,-2634147204835619328,-8324869058884226048,"Zwift - 3R Impact Interval Ride [~3.5-4.0w/kg avg] (B)","virtual_ride",1141258,124,1641836101000,9,"public","CYCLING",1641836101000,1641839701000,4289000,5210228.90625,1.21470003128052,158,173,270,88,120,4701.20244,NA,0,288.861502417205,NA,NA,298.744166666667,0,0,NA,NA,4288000,4284000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,26600,0,1.71270008087158,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1039.99996185303,3400,NA,NA,"Thio",0.0600000381469727,166.152048390359,-21.7436248529702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8088160338,-1725470281982522112,-6228746707102282752,"Pool Swimming","lap_swimming",1141258,124,1641734852000,9,"public","SWIMMING",1641734852000,1641738452000,4297108.88671875,320000,0.0941999971866608,NA,NA,NA,NA,NA,2790.55332,NA,1368,NA,NA,NA,NA,0,0,NA,NA,4505564.94140625,3427362.06054688,NA,3968818126,26,26,34,NA,NA,0,0,0,0,0,0,0,NA,NA,0.132700002193451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6000003814697,64,77,5000,211.999988555908,27,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8083157799,6653061072724837376,-8441983507006238720,"Vienna Running","running",1141258,124,1641660440000,9,"public","RUNNING",1641660440000,1641664040000,2705840.08789062,941099.0234375,0.34779999256134,150,172,NA,NA,NA,2434.40162,2.70000004768372,NA,NA,NA,NA,NA,0.8984375,0.5,NA,NA,2840718.99414062,2701709.99145508,0,3968818126,7,23,10,NA,NA,0,0,0,0,0,0,0,10400,10300,0.395600008964539,94,7832,16.315754475072,48.2141427788883,8.56999969482422,236.800003051758,116.2,59,7.25,49.1699981689453,25160.0006103516,34079.9987792969,173.796875,189,"Vienna",0.139999389648438,16.3104799110442,48.2072437182069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8081010001,-5395527357815767040,-7335269830377109504,"Zwift - KRT/KISS 80 km Endurance Ride (B)","virtual_ride",1141258,124,1641636019000,9,"public","CYCLING",1641636019000,1641639619000,7103294.921875,8211085.15625,1.15590000152588,149,173,241,85,109,6900.96294,NA,0,248.723689148649,NA,NA,256.8575,0,0,NA,NA,7102000,7080000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,48900,0,1.65459995269775,NA,NA,0,0,NA,NA,NA,NA,NA,NA,-619.999980926514,2300,NA,NA,NA,0.119999980926514,166.952357869595,-11.6355651989579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8077712329,6345247376378711040,-5631357197544228864,"Zwift - Innsbruck","virtual_ride",1141258,124,1641575441000,9,"public","CYCLING",1641575441000,1641579041000,5128000,4215076.171875,0.82189998626709,141,167,239,74,114,4910.70344,NA,0,262.419897628999,NA,NA,292.42,0,0,NA,NA,5127000,5124000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,91800,0,2.44950008392334,NA,NA,0,0,NA,NA,NA,NA,NA,NA,27879.9987792969,69579.9987792969,NA,NA,"Innsbruck",0.079998779296875,11.3954195659608,47.2703405655921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8069068854,-7512176654009022464,-7282454573238950912,"Saint-Pol-sur-Ternoise Running","running",1141258,124,1641380682000,9,"public","RUNNING",1641380682000,1641384282000,3379509.03320312,1193511.03515625,0.353200006484985,155,182,NA,NA,NA,3352.016,2.70000004768372,NA,NA,NA,NA,NA,0.4140625,0.5,NA,NA,3386135.98632812,3376431.94580078,0.800000011920929,3968818126,13,25,12,NA,NA,0,0,0,0,0,0,0,14300,15200,0.403999996185303,92,9830,2.34362597577274,50.3805755730718,NA,NA,121.200315376412,60,NA,NA,8119.99969482422,15160.0006103516,174.828125,185,"Saint-Pol-sur-Ternoise",0.1,2.3481660336256,50.3839627839625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8061664512,5881651146507436032,-9138562527913442304,"Zwift - Watopia","virtual_ride",1141258,124,1641318305000,9,"public","CYCLING",1641318305000,1641321905000,3929000,2046060.9375,0.520699977874756,149,168,280,69,108,4403.71102,NA,0,290.757420776839,NA,NA,303.685833333333,0,0,NA,NA,3927000,3927000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,105800,0,1.99500007629395,NA,NA,0,0,NA,NA,NA,NA,NA,NA,719.999980926514,104719.995117188,NA,NA,NA,0.060003662109375,166.893832236528,-11.686157444492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8055575123,7092509545859533824,-4855039993740568576,"Zwift - 3R Impact Interval Ride [~3.5-4.0w/kg avg] (B)","virtual_ride",1141258,124,1641231324000,9,"public","CYCLING",1641231324000,1641234924000,4201000,5008135.15625,1.19209995269775,152,173,270,88,103,4600.64196,NA,0,287.383497416398,NA,NA,307.6075,0,0,NA,NA,4200000,4197000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,16000,0,1.58210000991821,NA,NA,0,0,NA,NA,NA,NA,NA,NA,860.000038146973,2900,NA,NA,"City of London",0.080000114440918,-0.145609164610505,51.5024413447827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8049454560,-4064155889966494720,-8790918481634452480,"Pool Swimming","lap_swimming",1141258,124,1641139286000,9,"public","SWIMMING",1641139286000,1641142886000,2502572.02148438,210000,0.0978999972343445,NA,NA,NA,NA,NA,2141.10022,NA,916,NA,NA,NA,NA,0,0,NA,NA,2665662.109375,2145666.015625,NA,3968818126,27,27,26,NA,NA,0,0,0,0,0,0,0,NA,NA,0.144400000572205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8999996185303,84,36,2500,228.999996185303,26,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8046984446,-4198133518916434432,-7659818021145472000,"Saint-Pol-sur-Ternoise Running","running",1141258,124,1641117259000,9,"public","RUNNING",1641117259000,1641120859000,4748597.16796875,1662998.046875,0.350200009346008,152,168,NA,NA,NA,4315.7206,2.70000004768372,NA,NA,NA,NA,NA,0.84375,0.5,NA,NA,4932334.9609375,4744192.99316406,0,3968818126,14,26,17,NA,NA,0,0,0,0,0,0,0,13200,14400,0.402199983596802,92,13782,2.3434810526669,50.3805606532842,NA,NA,120.982194774987,59,NA,NA,7459.99984741211,13339.9993896484,173.6875,185,"Saint-Pol-sur-Ternoise",0.180000305175781,2.33027469366789,50.3809065744281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8043659696,-5701795074092874752,-6833762299939898368,"Zwift - 3R Endurance Steady Ride (C)","virtual_ride",1141258,124,1641049533000,9,"public","CYCLING",1641049533000,1641053133000,8952000,10028292.1875,1.12019996643066,149,169,228,86,109,8262.71944,NA,0,239.551605022046,NA,NA,255.3625,0,0,NA,NA,8952000,8949000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,58400,0,1.77119998931885,NA,NA,0,0,NA,NA,NA,NA,NA,NA,12180.0003051758,20019.9996948242,NA,NA,NA,0.1,165.852470621467,-10.7448770105839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8041140957,-8498766641647304704,-5685133718719171584,"Cardio","indoor_cardio",1141258,124,1641030567000,9,"public","FITNESS_EQUIPMENT",1641030567000,1641034167000,2594832.03125,0,0,93,126,NA,NA,NA,796.1038,0.200000002980232,NA,NA,NA,NA,NA,0,0,NA,NA,3122986.08398438,0,0,3968818126,24,27,1,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5640.00015258789,6759.99984741211,NA,NA,NA,0.359999847412109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8036593857,5606143975574491136,-8299170847828184064,"Zwift - zFondo Series 2022 - Medio Fondo","virtual_ride",1141258,124,1640944884000,9,"public","CYCLING",1640944884000,1640948484000,7918000,8610604.6875,1.08739995956421,159,180,252,85,151,8124.44878,NA,0,272.253506234979,NA,NA,301.331666666667,0,0,NA,NA,7917000,7913000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,96100,0,2.19640007019043,NA,NA,0,0,NA,NA,NA,NA,NA,NA,40.0000005960464,37379.9987792969,NA,NA,NA,0.219999694824219,166.955381641164,-11.654419535771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8032527836,-2179652151604261376,-6826544165253623808,"Saint-Pol-sur-Ternoise Running","running",1141258,124,1640861476000,9,"public","RUNNING",1640861476000,1640865076000,3607679.93164062,1274269.04296875,0.353200006484985,155,173,NA,NA,NA,3620.17728,2.90000009536743,NA,NA,NA,NA,NA,0.9765625,0.5,NA,NA,3628382.08007812,3603033.99658203,0,3968818126,17,26,13,NA,NA,0,0,0,0,0,0,0,13800,15000,0.408699989318848,95,10444,2.34350276179612,50.3805607371032,NA,NA,121.806901141397,60,NA,NA,5079.99992370605,11080.0003051758,173.953125,191,"Saint-Pol-sur-Ternoise",0.120000457763672,2.33206381089985,50.3850462287664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8028086278,-7907577272139365376,-6936167665963525120,"Zwift - INC Relentless Steady State (C)","virtual_ride",1141258,124,1640796769000,9,"public","CYCLING",1640796769000,1640800369000,4068000,4710985.15625,1.15799999237061,0,0,234,87,106,3821.29824,NA,0,237.062621147499,NA,NA,243.3775,0,0,NA,NA,4066000,4062000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,6900,0,1.6076000213623,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1260.00003814697,1760.00003814697,NA,NA,NA,0.0200000762939453,167.002076637,-11.6489773336798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8023009103,-3791473891972593152,-9124947121805684736,"Cardio","indoor_cardio",1141258,124,1640712241000,9,"public","TRAINING",1640712241000,1640715841000,2512520.01953125,0,0,95,132,NA,NA,NA,863.14412,0.200000002980232,NA,NA,NA,NA,NA,0,0,NA,NA,2512520.01953125,0,0,3968818126,25,26,1,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5320.00007629395,7380.00030517578,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8020941716,3028054372609640960,-6059592201709215744,"Saint-Pol-sur-Ternoise Running","running",1141258,124,1640688577000,9,"public","RUNNING",1640688577000,1640692177000,3286352.05078125,1152824.0234375,0.350799989700317,151,183,NA,NA,NA,3184.4152,2.5,NA,NA,NA,NA,NA,0.6796875,0,NA,NA,3286352.05078125,3284126.98364258,0.699999988079071,3968818126,14,25,12,NA,NA,0,0,0,0,0,0,0,14200,17000,0.403999996185303,93,9458,2.34367182478309,50.3805209230632,NA,NA,121.417736603146,60,NA,NA,6020.00007629395,14800,173.359375,186,"Saint-Pol-sur-Ternoise",0.259999847412109,2.34789303503931,50.3838627878577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8013098028,8914699731095800832,-5777363898450833408,"Zwift - 3R Endurance Steady Ride (B)","virtual_ride",1141258,124,1640530819000,9,"public","CYCLING",1640530819000,1640534419000,9425000,11064057.8125,1.17390003204346,139,153,228,86,101,8698.48152,NA,0,230.676095378722,NA,NA,246.965,0,0,NA,NA,9424000,9390000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,16600,0,1.39259996414185,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1260.00003814697,1760.00003814697,NA,NA,NA,0.0399999618530273,166.995329624042,-11.6493701934814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8006735959,8877524306611881984,-8037477630779938816,"Saint-Pol-sur-Ternoise Running","running",1141258,124,1640422992000,9,"public","RUNNING",1640422992000,1640426592000,4915665.0390625,1701939.0625,0.346199989318848,149,164,NA,NA,NA,4399.521,2.5,NA,NA,NA,NA,NA,0.0078125,0.5,NA,NA,5087991.2109375,4910062.01171875,0,3968818126,13,27,18,NA,NA,0,0,0,0,0,0,0,14100,16600,0.432000017166138,93,14100,2.34373820945621,50.3806148841977,NA,NA,120.771854516285,60,NA,NA,6179.99992370605,14760.0006103516,172.015625,187,"Saint-Pol-sur-Ternoise",0.0800003051757813,2.35623654909432,50.3765041474253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8003049481,-3113558318388394496,-5247190919789398016,"Zwift - Makuri Islands","virtual_ride",1141258,124,1640340253000,9,"public","CYCLING",1640340253000,1640343853000,4853000,5092119.140625,1.04919996261597,145,161,238,85,99,4642.54216,NA,0,246.30012274746,NA,NA,252.270833333333,0,0,NA,NA,4852000,4851000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,29200,0,1.63290004730225,NA,NA,0,0,NA,NA,NA,NA,NA,NA,12180.0003051758,20019.9996948242,NA,NA,NA,0.0800003051757813,165.844691377133,-10.746235800907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7996228486,5892923285568244736,-7003177680035520512,"Zwift - Watopia","virtual_ride",1141258,124,1640194131000,9,"public","CYCLING",1640194131000,1640197731000,1802000,1886840.0390625,1.04700002670288,156,174,244,90,111,1759.8084,NA,0,246.725423087938,NA,NA,248.7275,0,0,NA,NA,1801000,1801000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,16200,0,1.74179992675781,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1260.00003814697,8259.99984741211,NA,NA,NA,0.120000076293945,166.970894448459,-11.6403987072408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7989734938,-7006692567244652544,-5266952696519832576,"Saint-Pol-sur-Ternoise Running","running",1141258,124,1640073824000,9,"public","RUNNING",1640073824000,1640077424000,3157091.06445312,1094517.96875,0.346700000762939,153,165,NA,NA,NA,3205.3653,2.5,NA,NA,NA,NA,NA,0.0390625,0.5,NA,NA,3171951.90429688,3155385.98632812,0,3968818126,5,25,11,NA,NA,0,0,0,0,0,0,0,8300,10900,0.417999982833862,94,9146,2.34352371655405,50.3805834520608,NA,NA,119.485909800416,60,NA,NA,6079.99992370605,10859.9998474121,174.078125,189,"Saint-Pol-sur-Ternoise",0.1,2.33194545842707,50.3851574566215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7987438705,-6285992427389235200,-4842212916052442112,"Zwift - 3R Impact Interval Ride [~3.5-4.0w/kg avg] (B)","virtual_ride",1141258,124,1640021722000,9,"public","CYCLING",1640021722000,1640025322000,4177000,5109539.0625,1.22320003509522,151,176,272,88,100,4776.6228,NA,0,288.790727784728,NA,NA,308.02,0,0,NA,NA,4176000,4172000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,26600,0,1.73509998321533,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1039.99996185303,3400,NA,NA,"Thio",0.0600000381469727,166.157495621592,-21.7425788752735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7983238001,-7255670967068507136,-5721949091455801344,"Saint-Pol-sur-Ternoise Running","running",1141258,124,1639933233000,9,"public","RUNNING",1639933233000,1639936833000,3782970.94726562,1346424.0234375,0.355900001525879,150,166,NA,NA,NA,3636.93736,2.40000009536743,NA,NA,NA,NA,NA,0.8984375,0,NA,NA,3894193.11523438,3777384.97924805,0,3968818126,10,23,14,NA,NA,0,0,0,0,0,0,0,15200,15700,0.413299989700317,93,10950,2.34369453974068,50.3805576357991,NA,NA,122.886102888749,61,NA,NA,7700,14580.0003051758,173.796875,186,"Saint-Pol-sur-Ternoise",0.0800003051757813,2.34784919768572,50.3838906157762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7978326337,1970246467105409536,-5372146497470469120,"Zwift - INC Relentless Steady State (B)","virtual_ride",1141258,124,1639846829000,9,"public","CYCLING",1639846829000,1639850429000,4111000,4541080.078125,1.10459995269775,146,177,261,83,110,4529.41162,NA,0,295.388078489507,NA,NA,309.379166666667,0,0,NA,NA,4109000,4065000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,30900,0,1.92399997711182,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1039.99996185303,12080.0003051758,NA,NA,"Thio",0.0800003051757813,166.187886474654,-21.7353809997439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7978021286,-2751651931862053888,-8803767133402776576,"Zwift - Paris","virtual_ride",1141258,124,1639844880000,9,"public","CYCLING",1639844880000,1639848480000,1508000,1505941.015625,0.998600006103516,133,150,253,86,108,1529.3573,NA,0,257.135182576188,NA,NA,257.351666666667,0,0,NA,NA,1507000,1507000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,10300,0,1.50749998092651,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4140.00015258789,7140.00015258789,NA,NA,"Paris",0.0800003051757813,2.29428414255381,48.8736794516444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7974635531,-3377924369895895552,-6500187054220044288,"Schollbrunn Running","running",1141258,124,1639768429000,9,"public","RUNNING",1639768429000,1639772029000,2120638.91601562,744702.978515625,0.351200008392334,139,161,NA,NA,NA,1810.08864,2.09999990463257,NA,NA,NA,NA,NA,0.9453125,0,NA,NA,2334642.08984375,2111666.9921875,0,3968818126,14,24,8,NA,NA,0,0,0,0,0,0,0,11800,12200,0.454400014877319,92,6170,9.46485838852823,49.8327391594648,NA,NA,122.564683604842,NA,NA,NA,34279.9987792969,44039.9993896484,171.890625,184,"Schollbrunn",0.1,9.4576309248805,49.8368697613478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7969511024,3904240626736844288,-8349323042758093824,"Zwift - Makuri Islands","virtual_ride",1141258,124,1639675421000,9,"public","CYCLING",1639675421000,1639679021000,4455000,4519526.171875,1.01440000534058,131,148,222,83,101,3959.5689,NA,0,226.893235257935,NA,NA,236.690833333333,0,0,NA,NA,4454000,4451000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,32000,0,1.68990001678467,NA,NA,0,0,NA,NA,NA,NA,NA,NA,12180.0003051758,19139.9993896484,NA,NA,NA,0.0800003051757813,165.842249309644,-10.7863494101912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7966037932,-8278682669991441408,-8137212631566985216,"Vienna Running","running",1141258,124,1639590400000,9,"public","RUNNING",1639590400000,1.639594e+12,3680727.05078125,1322880.95703125,0.359400010108948,150,166,NA,NA,NA,3502.85672,2.5,NA,NA,NA,NA,NA,0.3671875,0,NA,NA,3817104.00390625,3676033.02001953,0,3968818126,12,25,14,NA,NA,0,0,0,0,0,0,0,13400,15300,0.409600019454956,97,10476,16.3158282358199,48.2140551041812,8.45,249.199996948242,117.890002441406,61,7.05000019073486,48.5999984741211,21280.0003051758,33120.0012207031,172.734375,194,"Vienna",0.219999694824219,16.3033359311521,48.2141394261271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7958586266,8843707305449507840,-5807727757264729088,"Pool Swimming","lap_swimming",1141258,124,1639480667000,9,"public","SWIMMING",1639480667000,1639484267000,2825952.88085938,245000,0.100300002098083,NA,NA,NA,NA,NA,1889.69902,NA,894,NA,NA,NA,NA,0,0,NA,NA,2874319.09179688,2496491.94335938,NA,3968818126,25,25,28,NA,NA,0,0,0,0,0,0,0,NA,NA,0.412400007247925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8999996185303,49,73,5000,218.00000667572,28,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7955603724,-5205776313268485120,-5903971740909555712,"Zwift - 3R Impact Interval Ride [~3.5-4.0w/kg avg] (B)","virtual_ride",1141258,124,1639416925000,9,"public","CYCLING",1639416925000,1639420525000,4183000,4803648.828125,1.14829998016357,153,172,286,88,107,4826.90304,NA,0,306.024220376032,NA,NA,310.840833333333,0,0,NA,NA,4182000,4178000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,71700,0,2.03040008544922,NA,NA,0,0,NA,NA,NA,NA,NA,NA,12180.0003051758,19139.9993896484,NA,NA,NA,0.1,165.849274937063,-10.7889144401997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7949841107,2247326074525600000,-8655541559051440128,"Rettenegg Cross Country Classic Skiing","cross_country_skiing_ws",1141258,124,1639308045000,9,"public","CROSS_COUNTRY_SKIING",1639308045000,1639311645000,4688473.14453125,1535250,0.327500009536743,146,168,NA,NA,NA,3896.7186,2.29999995231628,NA,NA,NA,NA,NA,0.0546875,0.5,NA,NA,6267131.8359375,4668000,0,3968818126,6,21,8,NA,NA,0,0,0,0,0,0,0,28300,31900,0.866899967193604,89,7520,15.8708154782653,47.5052445754409,NA,NA,630.522491890314,NA,NA,NA,128000,140600,34.109375,179,"Rettenegg",0.1800048828125,15.8482933882624,47.5076962821186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
